ID,X100_T1,X103_T1,X105_T1,X106_T1,X113_T1,X114_T1,X118_T1,X121_T1,X124_T1,X12_T1,X13_T1,X15_T1,X17_T1,X20_T1,X22_T1,X23_T1,X26_T1,X33_T1,X36_T1,X39_T1,X404_T1,X409_T1,X40_T1,X410_T1,X412_T1,X414_T1,X419_T1,X41_T1,X422_T1,X425_T1,X427_T1,X42_T1,X431_T1,X432_T1,X433_T1,X434_T1,X437_T1,X438_T1,X43_T1,X440_T1,X441_T1,X443_T1,X44_T1,X46_T1,X48_T1,X50_T1,X51_T1,X52_T1,X53_T1,X54_T1,X55_T1,X57_T1,X65_T1,X67_T1,X68_T1,X700_T1,X701_T1,X707_T1,X708_T1,X709_T1,X710_T1,X711_T1,X714_T1,X715_T1,X716_T1,X719_T1,X71_T1,X721_T1,X722_T1,X725_T1,X726_T1,X728_T1,X72_T1,X730_T1,X731_T1,X732_T1,X737_T1,X73_T1,X740_T1,X750_T1,X754_T1,X757_T1,X75_T1,X766_T1,X768_T1,X769_T1,X77_T1,X79_T1,X7_T1,X80_T1,X81_T1,X85_T1,X86_T1,X87_T1,X97_T1,X98_T1
SNHG28,-0.21076603,-0.165055707,-0.169757499,-0.165042203,-0.181553761,-0.153380899,-0.214457308,-0.137557616,-0.195423816,-0.13453743,-0.137856029,-0.120452838,-0.135366063,-0.150831611,-0.117072789,-0.156278402,-0.187331531,-0.15282213,-0.165411349,-0.135377383,-0.152648558,-0.189134807,-0.15258413,-0.157934137,-0.106448,-0.134522311,-0.175100187,-0.131361521,-0.118805347,-0.132746381,-0.19086031,-0.129858356,-0.137613017,-0.159660139,-0.148629191,-0.125129182,-0.191099729,-0.182385745,-0.157423971,-0.142839927,-0.142385421,-0.153398861,-0.174683961,-0.166733561,-0.142341376,-0.152679419,-0.14349181,-0.176685201,-0.13834844,-0.194321814,-0.172124965,-0.130307261,-0.176636149,-0.144179642,-0.170743072,-0.143636694,-0.174821966,-0.128414918,-0.161550544,-0.13531064,-0.147497868,-0.131226049,-0.137550016,-0.129874455,-0.141221184,-0.130496018,-0.18175313,-0.145418478,-0.189554671,-0.135619735,-0.2068432,-0.146947034,-0.161052409,-0.163148394,-0.125943268,-0.159589284,-0.174335379,-0.168394853,-0.114612212,-0.123131203,-0.113860641,-0.12811644,-0.160437017,-0.129735747,-0.140611309,-0.132879227,-0.112335264,-0.142369631,-0.154279802,-0.145282798,-0.154423987,-0.161563952,-0.161591074,-0.165967351,-0.130253621,-0.188680021
FGF8,-0.212756066,-0.164013792,-0.170541778,-0.166990152,-0.181164729,-0.152705595,-0.215244107,-0.13830852,-0.197630547,-0.135042422,-0.137302276,-0.120108691,-0.135921425,-0.152253217,-0.117871545,-0.156773703,-0.187331531,-0.152971826,-0.166453996,-0.13569644,-0.15370646,-0.189983054,-0.154213364,-0.160737498,-0.108893073,-0.135602934,-0.174976357,-0.132055222,-0.117913966,-0.134887961,-0.19086031,-0.13212318,-0.143567024,-0.158025123,-0.149305393,-0.130046064,-0.191677963,-0.181570795,-0.157836742,-0.142636642,-0.142791707,-0.153104787,-0.178006713,-0.16861505,-0.141546948,-0.152679419,-0.146050178,-0.17685294,-0.139178621,-0.195766221,-0.172124965,-0.131221446,-0.1795937,-0.143156666,-0.171370312,-0.143354106,-0.176297905,-0.128414918,-0.161716282,-0.135009695,-0.148586118,-0.130620262,-0.138163276,-0.130850633,-0.143664962,-0.131144062,-0.18094518,-0.145956191,-0.194006486,-0.13699261,-0.206950838,-0.147266148,-0.161963694,-0.164723508,-0.126414809,-0.159841834,-0.172965153,-0.171075077,-0.116980075,-0.1240984,-0.114112323,-0.128938578,-0.161213805,-0.130466017,-0.141832038,-0.133357095,-0.112978517,-0.141808155,-0.154531765,-0.145060262,-0.156372083,-0.162883452,-0.161504151,-0.169292574,-0.131552393,-0.190735202
DYNC1I1,-0.21076603,-0.165403013,-0.165836101,-0.166990152,-0.179900374,-0.150544623,-0.212621443,-0.137182163,-0.195739063,-0.134474306,-0.137618707,-0.120280765,-0.134810702,-0.149599553,-0.114476831,-0.156526052,-0.186006366,-0.15282213,-0.166036937,-0.136175026,-0.154103174,-0.189304457,-0.15529952,-0.159659282,-0.109337632,-0.133846922,-0.174542954,-0.130320968,-0.117404606,-0.134602417,-0.190224741,-0.131407972,-0.142525073,-0.158471037,-0.149401993,-0.127587623,-0.190637142,-0.180592856,-0.157919296,-0.143754709,-0.140150849,-0.152516638,-0.176194303,-0.167759828,-0.139481434,-0.151882797,-0.144913126,-0.174169116,-0.138532924,-0.19540512,-0.169519834,-0.130421534,-0.178787095,-0.14373209,-0.171370312,-0.143636694,-0.175707529,-0.126569904,-0.162379235,-0.133279265,-0.145502743,-0.130620262,-0.138040624,-0.129316638,-0.143176207,-0.13140328,-0.18159154,-0.146852378,-0.191982933,-0.136306172,-0.206197372,-0.144394125,-0.161182593,-0.164580316,-0.125157366,-0.15975765,-0.174792122,-0.169160631,-0.113783459,-0.123883467,-0.114112323,-0.129103006,-0.159919158,-0.129127188,-0.141055211,-0.133357095,-0.111875798,-0.14251,-0.154783728,-0.144392651,-0.154640442,-0.162718515,-0.15759261,-0.167962485,-0.129214603,-0.18662484
ARHGAP24,-0.143104787,-0.135534771,-0.139954874,-0.137338044,-0.157239242,-0.0831493,-0.1559719,-0.103015999,-0.149082465,-0.0978624,-0.102336718,-0.073734861,-0.105598683,-0.097189697,-0.082027359,-0.079878245,-0.1470947,-0.119290348,-0.13329785,-0.094378521,-0.129771422,-0.136034539,-0.10805174,-0.117824509,-0.066882274,-0.104805198,-0.133617284,-0.095635891,-0.090153815,-0.104905837,-0.156158238,-0.102203668,-0.079859149,-0.137959015,-0.122547096,-0.101215254,-0.141949857,-0.129658499,-0.112266834,-0.097609027,-0.093834262,-0.114286981,-0.129977852,-0.108065309,-0.118349642,-0.123204391,-0.107248263,-0.027397542,-0.081158213,-0.120657055,-0.135241793,-0.095339657,-0.120980424,-0.121290545,-0.125581772,-0.100612631,-0.130691407,-0.112916801,-0.139175901,-0.08911567,-0.128816243,-0.106843106,-0.118293646,-0.109514152,-0.109207682,-0.110925074,-0.138770218,-0.103118432,-0.138561149,-0.103128356,-0.156253316,-0.108653395,-0.110801559,-0.117326909,-0.099694152,-0.130040982,-0.144418771,-0.129531615,-0.09448537,-0.10518433,-0.087685777,-0.114140089,-0.133767303,-0.106367103,-0.118305259,-0.108746868,-0.097172889,-0.11429582,-0.083604262,-0.120469954,-0.098686797,-0.107629405,-0.11108874,-0.120744309,-0.106486093,-0.094552719
VNN3,-0.1855589,-0.113480894,-0.000353107,-0.1035736,-0.074278105,-0.03398718,-0.168560687,-0.04801223,-0.11724249,-0.060808626,-0.053606437,-0.049300412,-0.073276639,-0.037387492,-0.054669958,-0.058827959,-0.060958967,-0.088153693,-0.086378775,-0.046519928,-0.039981969,0.018176783,-0.079449635,-0.05507235,-0.046506666,-0.040913403,-0.111451793,-0.049735973,-0.012094309,-0.069212832,-0.127938971,-0.002432229,-0.073756292,-0.028561565,-0.053767646,-0.072160949,-0.068167225,-0.017195439,-0.076768537,-0.021072246,-0.041829674,-0.099583267,0.007161157,-0.060172859,0.066593256,-0.08755554,-0.037177406,-0.082751393,-0.080697002,-0.138712143,-0.059418767,0.047501859,-0.079305848,-0.080435423,-0.147221561,-0.070516981,-0.018667679,-0.048525817,-0.123762259,-0.053453755,-0.114850368,-0.070647308,-0.028635009,-0.045783617,-0.038338097,-0.035233478,-0.019032108,-0.050960324,-0.133299912,-0.082535229,-0.036990355,-0.095569736,-0.091534394,0.010686864,-0.059455987,-0.106722237,-0.143505287,-0.081861928,-0.008650313,-0.038770153,-0.062265956,-0.116277648,-0.077191259,-0.050136303,0.04083343,-0.061915756,-0.07897804,-0.00845755,-0.09091118,-0.049925814,-0.037105319,-0.061117043,-0.083968726,-0.131052502,-0.062457723,-0.121681112
SAMSN1,0.003162901,-0.085175526,-0.095250937,-0.082146164,-0.097133752,0.003829835,-0.093552496,-0.072228906,-0.085717762,-0.065353552,0.020912921,-0.080875914,-0.086161028,-0.075012651,-0.065553011,-0.087183933,0.071918952,-0.101177198,-0.108482873,-0.076192256,-0.113109462,-0.116864155,-0.117827143,-0.102729488,-0.089777048,-0.095079597,-0.050341905,-0.091126831,-0.087224992,-0.096196744,-0.104041573,-0.092429166,-0.09757232,-0.111947393,-0.078980337,-0.073054928,-0.038330361,0.017765904,-0.008991554,-0.030728281,-0.084388116,-0.022756361,-0.093427588,-0.089934596,-0.075132745,-0.104882077,-0.082375241,-0.085267477,-0.058835577,-0.092130016,-0.096850387,-0.05774377,-0.114796455,0.043792277,-0.058467062,-0.047768626,-0.119031493,-0.084134585,-0.082824949,-0.027271589,-0.070413493,-0.079582672,-0.084073728,-0.083575685,-0.073528511,-0.088113908,-0.102897262,-0.063865423,-0.053976656,-0.076586103,0.002405172,-0.060467234,-0.122518079,-0.076230765,-0.094507201,-0.088454483,-0.074308857,-0.095837378,-0.082764445,-0.088956918,-0.080261176,-0.072704319,-0.103343114,-0.087380079,-0.079574853,-0.091782537,-0.073372556,-0.100399283,-0.093934733,-0.036796148,-0.11621966,-0.099217595,-0.061542561,-0.070865954,-0.07557532,-0.076467124
CCDC36,-0.210102684,-0.160540741,-0.165313248,-0.164392887,-0.178246987,-0.150274502,-0.209736512,-0.136431259,-0.187227386,-0.129487512,-0.133426004,-0.115462705,-0.13136746,-0.144292226,-0.113378541,-0.149220365,-0.18227181,-0.147283398,-0.160615177,-0.131070109,-0.150003803,-0.184723922,-0.148963611,-0.153621274,-0.102595158,-0.131145367,-0.17268551,-0.126158759,-0.114603122,-0.130176485,-0.186665554,-0.125686313,-0.138952669,-0.154755091,-0.144282175,-0.128481601,-0.18820856,-0.178392492,-0.154782237,-0.137757803,-0.135580133,-0.149208303,-0.172267415,-0.164681027,-0.138210349,-0.14770053,-0.144628862,-0.170814338,-0.135488928,-0.189988593,-0.164720908,-0.125622059,-0.172603126,-0.139959864,-0.16760687,-0.140316282,-0.171574901,-0.118820846,-0.15492102,-0.132903084,-0.143870368,-0.127288431,-0.135219627,-0.128201005,-0.139266161,-0.129459147,-0.179490871,-0.144343054,-0.190768802,-0.135848547,-0.20576682,-0.143755897,-0.155975251,-0.160570936,-0.119027333,-0.156642872,-0.169996329,-0.169160631,-0.109166125,-0.119047484,-0.106939403,-0.126801019,-0.159271835,-0.12632782,-0.138835703,-0.124277594,-0.110405508,-0.138298929,-0.152012138,-0.140053185,-0.150203112,-0.16040939,-0.155158763,-0.165302306,-0.128565217,-0.186213803
KCNE1B,-0.20479592,-0.163666487,-0.169496072,-0.16547508,-0.179511342,-0.149599198,-0.21209691,-0.137182163,-0.195739063,-0.132075595,-0.122746478,-0.120883022,-0.135254991,-0.149599553,-0.117272478,-0.155906926,-0.16865875,-0.153570607,-0.164785762,-0.133463039,-0.154235412,-0.19134025,-0.15529952,-0.15814978,-0.106151628,-0.135873089,-0.174542954,-0.131245904,-0.116385884,-0.134316873,-0.190224741,-0.129858356,-0.143715874,-0.157876485,-0.147952988,-0.130046064,-0.186936446,-0.174317743,-0.151810287,-0.142534999,-0.141877564,-0.14832608,-0.175288098,-0.166049383,-0.140911405,-0.150887019,-0.145765915,-0.174504594,-0.13355184,-0.196127323,-0.170479619,-0.127907523,-0.178787095,-0.141494329,-0.171056692,-0.138479458,-0.176593092,-0.127123408,-0.159561687,-0.131548834,-0.148586118,-0.130317368,-0.137059407,-0.12903773,-0.140243672,-0.131662498,-0.179652461,-0.145776953,-0.194006486,-0.136763797,-0.200600193,-0.146308807,-0.160661859,-0.1648667,-0.125786088,-0.159926017,-0.171138185,-0.168011964,-0.116269716,-0.123883467,-0.114112323,-0.128445295,-0.159012906,-0.130587729,-0.14083326,-0.132401358,-0.112059585,-0.142088893,-0.148358678,-0.145727872,-0.152692346,-0.16172889,-0.159678765,-0.167962485,-0.132331656,-0.188268985
PPARG,-0.210102684,-0.16453475,-0.169496072,-0.165691519,-0.174356664,-0.145007132,-0.208162914,-0.13830852,-0.186281644,-0.133338074,-0.134137972,-0.119420397,-0.13569928,-0.15130548,-0.11357823,-0.155659276,-0.173838941,-0.151474871,-0.164785762,-0.134260682,-0.152913034,-0.191000951,-0.152765156,-0.159227996,-0.108448515,-0.1364134,-0.163893611,-0.129742884,-0.114093762,-0.134316873,-0.185267302,-0.131407972,-0.140738871,-0.157876485,-0.146214182,-0.130493053,-0.172480601,-0.176436612,-0.149333662,-0.138164373,-0.133751847,-0.151046267,-0.176194303,-0.164681027,-0.139481434,-0.151086175,-0.144060336,-0.174336855,-0.139455347,-0.18926639,-0.165954918,-0.12745043,-0.175829544,-0.141110713,-0.170429451,-0.136642635,-0.176740686,-0.124355887,-0.160887592,-0.130345057,-0.148223368,-0.130317368,-0.137304711,-0.129595546,-0.138777405,-0.130884844,-0.18094518,-0.144701529,-0.190364092,-0.134246859,-0.190051664,-0.146947034,-0.15962039,-0.162289241,-0.125471727,-0.152854628,-0.167712619,-0.170309299,-0.115322571,-0.12323867,-0.113483119,-0.12811644,-0.15914237,-0.126814666,-0.140944235,-0.131326154,-0.112243371,-0.138860405,-0.153649895,-0.145394067,-0.156155628,-0.160904203,-0.160982612,-0.163307172,-0.130903007,-0.183747586
DNM3OS,-0.211761048,-0.164882055,-0.168973219,-0.165691519,-0.181553761,-0.153651021,-0.21498184,-0.136806711,-0.197000052,-0.135358042,-0.138330675,-0.120366802,-0.134921774,-0.152158443,-0.118370768,-0.156154577,-0.187211062,-0.152672435,-0.166453996,-0.136175026,-0.152780796,-0.190322353,-0.154213364,-0.159659282,-0.109634005,-0.136683556,-0.175038272,-0.131823988,-0.118168646,-0.134887961,-0.192258562,-0.13212318,-0.143567024,-0.159362864,-0.148822391,-0.128481601,-0.189596321,-0.18279322,-0.158249513,-0.143653066,-0.142486992,-0.153398861,-0.175590166,-0.168101917,-0.142341376,-0.151683641,-0.144913126,-0.17685294,-0.139455347,-0.194682916,-0.171850741,-0.13133572,-0.1795937,-0.144179642,-0.172624792,-0.144272518,-0.176002717,-0.126200901,-0.16188202,-0.135762056,-0.147860618,-0.131226049,-0.13840858,-0.130711179,-0.140976806,-0.131144062,-0.1822379,-0.146135428,-0.192387644,-0.135390922,-0.207596666,-0.145032352,-0.161833511,-0.164293931,-0.126100448,-0.1600102,-0.174792122,-0.170883632,-0.11567775,-0.123561069,-0.114112323,-0.12877415,-0.160566481,-0.130344305,-0.141943014,-0.133237628,-0.113162303,-0.14251,-0.156043541,-0.14583914,-0.155939173,-0.16304839,-0.161851843,-0.16729744,-0.13168227,-0.189091057
LOC100506023,-0.169306935,-0.131540762,-0.131850652,-0.1449134,-0.166186985,-0.12191174,-0.192689196,-0.112214582,-0.162322851,-0.119072056,-0.113965535,-0.106256768,-0.119593795,-0.134530535,-0.10189642,-0.137085494,-0.155407099,-0.135756848,-0.131629616,-0.113202901,-0.134267507,-0.162669498,-0.129412805,-0.127312808,-0.094815381,-0.111559087,-0.156773412,-0.111244176,-0.100595707,-0.111758894,-0.166581571,-0.111501365,-0.126002703,-0.130081209,-0.119938886,-0.096074877,-0.164963562,-0.158018749,-0.133565813,-0.119970371,-0.121563271,-0.130019956,-0.123936486,-0.144839869,-0.123592869,-0.131568926,-0.127573076,-0.151524359,-0.12073016,-0.134740024,-0.147444776,-0.099910586,-0.135768177,-0.121865969,-0.130286074,-0.127105281,-0.154601609,-0.109411275,-0.133706544,-0.119360585,-0.131899618,-0.108509021,-0.121237295,-0.105609437,-0.11287335,-0.108851332,-0.160908034,-0.123551505,-0.141798833,-0.109763919,-0.180041325,-0.101952009,-0.142696529,-0.128639088,-0.100165693,-0.13972205,-0.142135061,-0.137572285,-0.096024482,-0.110342713,-0.096872147,-0.116113221,-0.136744989,-0.115495479,-0.122966225,-0.115675961,-0.096805317,-0.123840916,-0.12895755,-0.124475615,-0.138839219,-0.143915645,-0.145597219,-0.134045204,-0.113889094,-0.138122562
LOC101928673,-0.194845737,-0.142828179,-0.138909168,-0.144264083,-0.166867792,-0.13595806,-0.194525061,-0.117095462,-0.176193731,-0.121723263,-0.118474668,-0.10969824,-0.123037036,-0.138131935,-0.095306681,-0.139561998,-0.162394333,-0.140846494,-0.143515781,-0.125008021,-0.139557018,-0.178955842,-0.133214351,-0.136154178,-0.09740864,-0.114936032,-0.16296489,-0.117256256,-0.10301517,-0.117327003,-0.171920351,-0.115673408,-0.132700961,-0.139445393,-0.128343117,-0.095851382,-0.171208487,-0.160137618,-0.139592268,-0.125662349,-0.129587417,-0.13648959,-0.131790262,-0.143471513,-0.129789409,-0.134157949,-0.127146681,-0.15303401,-0.124696579,-0.14629528,-0.156357066,-0.107909711,-0.154857822,-0.127684147,-0.154121204,-0.127953045,-0.159177019,-0.107750762,-0.14447952,-0.123423335,-0.135708493,-0.117141492,-0.128964373,-0.11146651,-0.117272152,-0.119997697,-0.161392803,-0.122834555,-0.154749568,-0.109763919,-0.190374578,-0.107376941,-0.148164238,-0.138519346,-0.110068054,-0.144773041,-0.140764834,-0.151547735,-0.099102705,-0.111524842,-0.100018165,-0.113811233,-0.140887857,-0.117321155,-0.128958895,-0.119737843,-0.104800024,-0.130157523,-0.135886524,-0.129927765,-0.143601231,-0.14490527,-0.151160299,-0.13770295,-0.115967129,-0.135656344
ZBTB16,-0.007118955,-0.026828262,0.036246608,0.113081583,-0.065135846,0.817706027,0.00663327,0.045099954,0.159229375,0.056096978,0.071858214,-0.077176332,0.055567247,0.617309228,-0.035200274,0.032678874,0.780159469,-0.065100593,-0.011725315,-0.002490023,-0.081372395,-0.078693036,-0.027676206,-0.045799694,-0.056509237,-0.042534336,-0.011707082,-0.091011215,-0.063285046,-0.076779749,0.035148056,-0.045463877,-0.062294828,-0.04610083,-0.06593929,0.026176697,0.064826548,0.539496708,0.271857769,0.230086301,-0.059706251,0.106268731,-0.060804211,-0.113025599,0.016226504,-0.074411271,0.01995948,-0.10069946,0.338544254,0.051588484,0.02147741,-0.071113736,0.043835805,0.06111894,0.121864518,-0.020357564,-0.054680577,-0.047972313,0.164456288,0.38020717,-0.056447618,-0.027636401,-0.01784163,0.041514665,0.216059274,0.171622324,-0.104028391,-0.008839514,0.179136586,0.114243543,0.357503103,0.139297913,-0.092055128,-0.032986739,-0.065271659,-0.09443149,-8.83E-05,-0.085882263,-0.025698931,-0.023187539,-0.050814453,-0.024198159,0.039585839,-0.056708734,-0.078465099,-0.020938533,-0.075118526,-0.004527216,-0.08624987,1.429387025,-0.016109174,-0.036211488,0.610633942,0.156246821,-0.048950494,0.261815711
PRRG1,-0.212756066,-0.164882055,-0.168973219,-0.166340835,-0.181553761,-0.152975717,-0.213932775,-0.137933068,-0.197000052,-0.134979298,-0.137776922,-0.119678507,-0.134366413,-0.152158443,-0.117172633,-0.156402227,-0.18757247,-0.153271217,-0.165828408,-0.134579739,-0.153838698,-0.189983054,-0.15439439,-0.156640278,-0.10904126,-0.136008167,-0.174542954,-0.131361521,-0.117659286,-0.134602417,-0.190733196,-0.131407972,-0.141929672,-0.157281934,-0.149112192,-0.130493053,-0.190405849,-0.181733785,-0.157341417,-0.142738284,-0.141674421,-0.153104787,-0.176194303,-0.164509983,-0.140911405,-0.152281108,-0.142354758,-0.175511028,-0.140008801,-0.193960713,-0.169656946,-0.131107173,-0.177442754,-0.14405177,-0.168547731,-0.143636694,-0.175855123,-0.128045915,-0.158732996,-0.135536348,-0.146228243,-0.130923155,-0.137672668,-0.130571725,-0.142443073,-0.130496018,-0.18159154,-0.146852378,-0.194006486,-0.13699261,-0.206950838,-0.147266148,-0.161703327,-0.163864355,-0.125157366,-0.160094383,-0.173878637,-0.170309299,-0.116269716,-0.123023737,-0.112350553,-0.12811644,-0.160048623,-0.129857459,-0.141721063,-0.133118161,-0.11279473,-0.141387048,-0.156043541,-0.145727872,-0.156696765,-0.160244453,-0.161243381,-0.169292574,-0.132331656,-0.18991313
NAIP,-0.045924668,0.000956149,-0.092113819,-0.070891349,-0.062607136,0.042592276,0.03364671,-0.026611446,0.001605735,-0.03959897,0.035706042,0.008000092,-0.014963673,-0.113016905,-0.022619864,-0.054617901,-0.030962048,-0.042945665,0.014966425,-0.038862553,-0.097902117,-0.069362318,-0.051209583,-0.061757288,-0.074958424,-0.075223162,0.019807541,-0.044880062,-0.050041671,-0.008249179,-0.042518486,-0.044152664,-0.099656222,-0.035993457,-0.061688874,0.022153794,-0.02445275,0.053786681,0.018416434,0.01003035,-0.044876817,0.004298474,-0.067449714,-0.021003676,-0.004746402,-0.072618871,-0.107816789,-0.100196243,-0.048227712,-0.10729629,-0.034875689,-0.046659269,-0.111301168,0.022245836,-0.018323684,-0.004603269,-0.086560847,0.016234171,-0.053820783,-0.052626157,0.05673038,-0.013854738,-0.056967629,-0.033511654,0.052081718,-0.040677051,-0.002065169,0.03220587,0.160519904,-0.056908226,-0.023643237,-0.043235096,-0.085806318,-0.014944529,-0.05128261,-0.103691642,0.001281963,-0.0933486,-0.047483277,-0.056072228,-0.022122774,0.064099494,0.013951842,-0.007293788,-0.035073727,-0.03933647,0.040666883,0.037443132,-0.034093589,-0.072847096,-0.107994366,-0.021696992,-0.092226423,-0.027970569,-0.03804081,-0.056737384
KIAA1614-AS1,-0.21076603,-0.162624572,-0.165836101,-0.165258642,-0.17707989,-0.152300413,-0.213145976,-0.136994437,-0.197000052,-0.132075595,-0.136590308,-0.119678507,-0.134921774,-0.150262969,-0.11467652,-0.154916324,-0.185765427,-0.152672435,-0.163534586,-0.135058325,-0.15132618,-0.187099014,-0.153670286,-0.159227996,-0.107559397,-0.133576767,-0.173490402,-0.129164799,-0.116640565,-0.132032521,-0.189970513,-0.131050368,-0.143120474,-0.156538745,-0.146310782,-0.128928591,-0.189133734,-0.181733785,-0.157093755,-0.14050215,-0.139338277,-0.151119785,-0.170152937,-0.167246694,-0.137098149,-0.148497152,-0.141786231,-0.175343289,-0.139455347,-0.193960713,-0.170068283,-0.128478889,-0.175560676,-0.140599225,-0.16823411,-0.143142165,-0.175264748,-0.124540389,-0.160390377,-0.135084931,-0.145502743,-0.129863027,-0.135710235,-0.12903773,-0.139754916,-0.129329538,-0.180622001,-0.143267629,-0.188340539,-0.134704484,-0.205659182,-0.142160329,-0.160401491,-0.161859665,-0.124371465,-0.159000002,-0.170909814,-0.170309299,-0.114375425,-0.121519209,-0.112602234,-0.127129874,-0.160307552,-0.126936378,-0.138724728,-0.132998694,-0.112519051,-0.138860405,-0.155161672,-0.143725041,-0.155289807,-0.162223702,-0.160200304,-0.162642127,-0.130903007,-0.188268985
HAUS4,-0.015410774,-0.017624676,-0.106230852,-0.076518757,-0.063190684,-0.047763378,0.030499513,-0.02736235,-0.06049798,-0.055443088,-0.04791069,-0.057732017,-0.040399233,-0.013314972,-0.069147415,-0.075420537,-0.088546496,-0.077974402,-0.030492944,-0.070130168,-0.054924838,-0.069023019,-0.093931714,-0.0803026,-0.061103011,-0.047667292,-0.036596824,-0.064303705,-0.055644637,-0.07335322,-0.007816414,-0.049874323,-0.074053992,-0.055910928,-0.075212924,-0.045341591,-0.056602549,-0.041562435,-0.064055193,-0.046787791,-0.048330247,-0.057383608,-0.07167867,-0.067527771,-0.052253212,-0.060868691,-0.06219256,-0.091977035,-0.053854493,-0.058186451,-0.069427954,-0.037517411,-0.064786963,-0.078773087,-0.067248426,-0.042399449,-0.109585487,-0.029706675,-0.031280402,-0.042017866,-0.013643119,-0.047778833,-0.044947729,-0.049548879,-0.059598972,-0.055841292,-0.043109002,-0.05974296,-0.021599817,-0.049357412,-0.068635942,-0.048979142,-0.066929703,-0.087829328,-0.03257815,-0.047625633,-0.040966683,-0.082053373,-0.064176716,-0.063487403,-0.058490735,-0.039489931,-0.061396574,-0.038817116,-0.050055403,-0.062274157,-0.038177467,-0.010422717,-0.092800901,-0.044362396,-0.077365969,-0.032252989,-0.07153872,-0.038278763,-0.016091563,-0.042351115
GRB10,-0.160683443,-0.137444949,-0.111720809,-0.13106132,-0.156169404,0.129841533,-0.162266293,-0.115030474,-0.125123672,0.07850599,0.126126027,-0.070293389,-0.087938185,0.155192666,-0.092511035,-0.029109907,-0.069994184,-0.100279025,-0.142890194,-0.095973808,-0.131754989,-0.148249297,-0.081440921,-0.106179779,-0.020648167,-0.100212553,-0.042231069,-0.080490075,-0.088371053,-0.111616122,-0.132133727,-0.099223637,-0.115732041,-0.126662539,-0.087094767,-0.094957404,-0.120092619,0.131288398,-0.003955749,-0.046076294,-0.033500814,0.023854413,-0.118197189,-0.109433665,-0.107863189,-0.108666033,-0.089055424,-0.060945331,0.115686856,-0.124990277,-0.133733559,-0.097853668,-0.138725728,-0.03881307,-0.124013671,-0.0231128,-0.112684958,-0.101108712,-0.128900139,0.123576807,-0.116119993,-0.099573657,-0.115717953,-0.10672507,-0.108718926,-0.109369767,-0.156060337,-0.102043007,-0.13168107,-0.099467356,-0.078000453,-0.046745347,-0.094268249,-0.129068665,-0.097179267,-0.095778421,-0.14190669,-0.1212995,-0.083356411,-0.105829128,-0.089825068,-0.095888619,-0.119267264,-0.107462508,-0.119304037,-0.109344204,-0.099654005,-0.106294783,-0.03421957,-0.069954119,-0.016650312,-0.116700965,0.321788407,-0.11110116,-0.103109286,-0.131134946
PACERR,-0.212092721,-0.164708402,-0.168450366,-0.165042203,-0.180775697,-0.154191264,-0.21209691,-0.135680354,-0.196369557,-0.13548429,-0.136669415,-0.120452838,-0.135366063,-0.152158443,-0.116773255,-0.156897528,-0.187331531,-0.151624567,-0.165619879,-0.13681314,-0.152648558,-0.189643755,-0.154032338,-0.159227996,-0.108596701,-0.134657389,-0.175038272,-0.130667819,-0.117149925,-0.133603013,-0.191114538,-0.128547142,-0.142227373,-0.158768312,-0.149305393,-0.130046064,-0.191909257,-0.18279322,-0.157754188,-0.141518574,-0.143096421,-0.15295775,-0.17317362,-0.167759828,-0.141864719,-0.148696307,-0.143918205,-0.176517462,-0.138809651,-0.192155204,-0.171028068,-0.130078714,-0.17798049,-0.14405177,-0.171370312,-0.143636694,-0.175855123,-0.126385402,-0.160390377,-0.135009695,-0.148041993,-0.130317368,-0.137917972,-0.130432271,-0.143664962,-0.130625627,-0.180298821,-0.147210853,-0.194006486,-0.135848547,-0.207811943,-0.146308807,-0.160922226,-0.164150739,-0.125786088,-0.159926017,-0.174335379,-0.169734965,-0.115085784,-0.122378939,-0.114238163,-0.127458729,-0.160695946,-0.129127188,-0.141499112,-0.132640293,-0.112519051,-0.141246679,-0.155539616,-0.14383631,-0.153991077,-0.162553577,-0.161156458,-0.169957619,-0.131162761,-0.188268985
